Category,Title,Description,Full Text
Jamiyat,Yevropa Ittifoqi Rossiyaning maxfiy tankerlariga qarshi kurashadi,,"11 dekabr kuni Yevropa Ittifoqi davlatlarining doimiy vakillari Bryusselda Rossiyaga qarshi navbatdagi, 15-sanksiya paketini ma’qulladi. Bu haqda DW xabar berdi.Yevropa Komissiyasi rahbari Ursula fon der Lyayyen so‘zlariga ko‘ra, cheklovlar «maxfiy flot» - Rossiya neftini eksport qilish uchun foydalaniladigan tankerlar guruhiga qarshi kurashga qaratilgan. Shuningdek, sanksiyalar ro‘yxatiga Rossiyaga G‘arb cheklovlarini chetlab o‘tishga yordam berayotgan yangi odamlar va kompaniyalar ham qo‘shiladi.Ushbu sanksiyalar 16 dekabr kuni Yevropa Ittifoqi kengashida tashqi ishlar vazirlari tomonidan tasdiqlanishi kerak.Shu bilan birga, Yevropa Ittifoqi allaqachon 16-paketni tayyorlamoqda, bu esa Rossiyaning Ukrainaga keng ko‘lamli bostirib kirishi boshlanganining uch yilligiga to‘g‘ri kelishi mumkin. Uning «yanada keng ko‘lamli» bo‘lishi kutilmoqda."
Jamiyat,Maktablarda qishki ta’til vaqti e’lon qilindi,,"Ota-onalar, o‘quvchilar va pedagoglarga qulaylik yaratish hamda o‘quv jarayonlarining uzluksizligini ta’minlash maqsadida qishki ta’til kunlari 2024 yil 29 dekabrdan boshlanib, 2025 yil 11 yanvarga qadar davom etadi, deyiladi Maktabgacha va maktab ta’limi vazirligi xabarida.Qayd etilishicha, bunda maktablarda 2025 yil 11 yanvar (shanba) kuniga belgilangan darslar 2024 yil 28 dekabr (shanba) kuniga o‘tkaziladi hamda o‘quv yilining 3-choragi 2025 yil 13 yanvar (dushanba)dan boshlanadi."
Jamiyat,Ilon Mask 400 milliard dollardan ko‘p boylikka ega dunyodagi birinchi insonga aylandi,,"Amerikalik tadbirkor Ilon Maskning sof kapitali 50 mlrd dollarga oshib, 400 mlrd dollardan ko‘proqqa yetdi.Endilikda, Bloomberg milliarderlar indeksiga ko‘ra, SpaceX asoschisining kapitali 439,2 milliard dollarni tashkil etmoqda. Bloomberg nashriga ko‘ra, Mask boyligi 400 milliard dollardan oshgan birinchi odam bo‘ldi.AQShdagi prezidentlik saylovlarida Donald Tramp g‘alaba qozonganidan keyin tadbirkorning mulki keskin oshdi. Mask, shuningdek, respublikachining bo‘lajak hukumatida ham o‘rin egalladi. The New York Times federal hujjatlarga tayanib yozganidek, milliarder Trampga saylovda g‘alaba qozonishiga yordam berish uchun 250 million dollardan ortiq mablag‘ sarflagan.Bloomberg’ning aniqlik kiritishicha, Tesla aksiyalari o‘zini o‘zi boshqaradigan avtomobillar uchun qoidalarni soddalashtirish va kompaniya raqobatchilari uchun soliq imtiyozlarini bekor qilish kutilayotgan bir vaqtda 65 foizga oshdi. Shuningdek, Maskning sun’iy intellekt sohasidagi xAI startapi narxi ikki baravar ko‘proqqa baholanmoqda.Uning qiymati prezidentlik saylovlari tugaganidan keyin 50 milliard dollarga yetgan edi. SpaceX shu hafta xodimlar va boshqa insayderlardan aksiyalarni sotib olish bo‘yicha 1,25 milliard dollarlik bitimni yakunlab, kompaniyaning baholangan qiymatini 350 milliard dollarga yetkazdi. Shundan so‘ng SpaceX dunyodagi eng qimmat xususiy kompaniyaga aylandi."
Jamiyat,УЕФА Чемпионлар лигаси 6-тури якунланди,,"12 декабрга ўтар кечаси УЕФА Чемпионлар лигаси умумий босқичи 6-турининг барча ўйинлари якунига етди.«Барселона» Дортмундда «Боруссия» устидан ғалаба қозонди, «Манчестер Сити» Туринда «Ювентус»га имкониятни бой берди.«Арсенал» «Монако»ни, «Штутгарт» эса «Янг Бойз»ни йирик ҳисобда енгди, «Милан» «Црвена Звезда»дани доғда қолдирди, «Фейеноорд» «Спарта» устидан ишончли ғалаба қозонди.«Бенфика» ва «Болоня» ўйинида дуранг қайд этилиб, мухлислар голсиз қолишди.ЕЧЛ 6-тур натижалари:Ювентус — Манчестер Сити 2:0Голлар: Влаҳович (53), Маккенни (75).Боруссия Д — Барселона 2:3Голлар: Гирасси (60 пеналти, 78) — Рафиня (53), Торрес (75, 85).Арсенал — Монако 3:0Голлар: Сака (34, 78), Ҳаверц (88).Милан — Црвена Звезда 2:1Голлар: Леау (42), Абраҳам (88) — Радонич (67).Фейеноорд — Спарта 4:2Голлар: Траунер (8), Пайшао (10), Ҳаж-Муса (50), Хименес (63) — Раҳмани (43), Белен (80, автогол).Штутгарт — Янг Бойз 5:1Голлар: Штиллер (25), Мийо (53), Фюрих (61), Вагноман (66), Кейтел (76) — Лакоми (6).Бенфика — Болоня 0:0"
Jamiyat,Samarqandda bir kechada bog‘cha va metan zapravkada yong‘in sodir bo‘ldi,,"11 dekabr kuni Samarqand viloyati Pastdarg‘om tumanida joylashgan bog‘cha va metan zapravkada yong‘in sodir bo‘lgani aks etgan video ijtimoiy tarmoqlarga sizdirildi. Ushbu holat yuzasidan Samarqand viloyati FVB Matbuot xizmati maʼlumot berdi.Unga ko‘ra, joriy yilning 11 dekabr kuni soat 20:40 da Pastdarg‘om tumani Amir Temur mahallasida joylashgan maktabgacha taʼlim muassasasi binosida yong‘in sodir bo‘lgan.Shunga ko‘ra, 5 ta yongg‘in-qutqaruv ekipajlari jalb qilinib, voqea  joyiga  soat 20:43 da yetib borgan va soat 21:55 da yong‘in to‘liq bartaraf etilgan.Yong‘in natijasida maktabgacha taʼlim tashkiloti binosining shift va tom qismi yonib zararlangan.Hozirda tergovga qadar tekshirish ishlari olib borilib, yong‘inning kelib chiqish sababi anqlanmoqda.Yana bir holatda esa, avtomobillarga suyultirilgan va siqilgan gaz quyish shahabchasida yong‘in sodir bo‘lgan.Kecha, 11 dekabr kuni soat 21:00 da Pastdarg‘om tumani Go‘zalkent qo‘rg‘oni Go‘zalkent mahallasida joylashgan Avtomobillarga suyultirilgan va siqilgan gaz quyish shahabchasida yong‘in sodir bo‘lgan.Shunga ko‘ra, 5 ta yong‘in-qutqaruv ekipajlari voqea  joyiga  soat 21:27 da yetib borgan va yong‘in soat 21:50 da to‘liq bartaraf etilgan.Shaxobchada suyultirilgan gaz yoqilg‘isini (propan) to‘kib olish jarayonida texnologik jarayonlarni buzilishi natijasida  vintelda gazning lokal yonish sodir bo‘lgan.Yonish natijasida bino-inshoatlarga va texnika vositalariga zarar etmagan.Har ikkala holatda hodisa oqibatida jabrlangan va halok bo‘lganlar aniqlanmagan.Hozirda tergovga qadar tekshirish ishlari olib borilmoqda."
Jamiyat,16-dekabrdan 41M-sonli “TTZ AShB – Bo‘z bozor bekati” yo‘nalishli taksi harakati qayta tiklanadi,,"2024-yil 16-dekabr sanasidan boshlab, vaqtincha faoliyati to‘xtatilgan 41M-sonli “TTZ AShB – Bo‘z bozor bekati” yo‘nalishli taksi harakati qayta tiklanadi. Bu haqda Transport vazirligi matbuot xizmati xabar qildi.Xaydarobod mahallasi aholisi tomonidan kelib tushgan ko‘plab murojaatlar asosida mazkur yo‘nalish quyidagicha o‘zgartiriladi:TTZ AShB – Yuzrabot ko‘chasi – M.Ulug‘bek ko‘chasi – Xaydarobod mahallasi bekati."
Jamiyat,Turizmni tabiat bilan uyg‘unlikda rivojlantirishga oid o‘quv seminari boshlandi,,"O‘zbekiston Respublikasi Prezidenti huzuridagi Davlat boshqaruvi akademiyasida ijro hokimiyati organlari rahbar kadrlari, tuman (shahar) sektorlari rahbarlari uchun o‘quv-amaliy seminar boshlandi. Tadbir davlat rahbarining 2024 yil 18–20 noyabr kunlari Oliy Majlis Senati va Qonunchilik palatasida so‘zlagan nutqlari, shuningdek, 2025 yil «Atrof-muhitni asrash va yashil iqtisodiyot yili» deb e’lon qilinishi munosabati bilan rahbarlar oldida turgan vazifalarni chuqur o‘rganishga yo‘naltirildi.Seminarni O‘zbekiston Respublikasi Bosh vaziri Abdulla Aripov ochib berdi. Tadbirda, shuningdek, O‘zbekiston Respublikasi Oliy Majlis Senati raisi Tanzila Narbayeva, O‘zbekiston Respublikasi Prezidenti maslahatchisi G‘ofurjon Mirzayev, Ekologiya, atrof-muhitni muhofaza qilish va iqlim o‘zgarishi vaziri Aziz Abduhakimov, Ekologiya vazirligi va Turizm qo‘mitasi xodimlari, Davlat boshqaruvi akademiyasi rektori Adham Bekmurodov hamda OAV vakillari ishtirok etishdi.O‘quv seminarida bioxilma-xillikni asrash, muhofaza etiladigan tabiiy hududlar faoliyati, ekoturizmni rivojlantirish hamda zamonaviy dam olish maskanlarini tashkil etish bo‘yicha ilg‘or tajribalar bilan bo‘lishildi, mavzuga doir qator taqdimotlar o‘tkazilib, zarur tavsiyalar berildi. Shuningdek, turizm infratuzilmasini modernizatsiya qilish va yangi zamonaviy xizmat turlarni joriy etish masalalari muhokama qilindi.Ekologiya, atrof-muhitni muhofaza qilish va iqlim o‘zgarishi vaziri Aziz Abduhakimov kuni kecha Prezident Shavkat Mirziyoyevning Toshkent viloyati Bo‘stonliq tumaniga tashrifi doirasida «Chorvoq darvozasi» va «Ugam River» turizm majmualarida bergan topshiriqlariga muvofiq sektor rahbarlariga taqdimot o‘tkazdi hamda ularning o‘z hududlarida shunga doir olib borishi mumkin bo‘lgan ishlarini muhokama qildi. Shu bilan birga, Bo‘stonliqda tashkil etilayotgan kapsula uylardan iborat zamonaviy dam olish maskaniga alohida to‘xtalib o‘tildi, zero bunday maskanlar ekologik nuqtai nazardan ayni muddaodir. Sektor rahbarlari ham o‘z hududlari doirasida ushbu yo‘nalishlarda amalga oshirish mumkin bo‘lgan ishlar bilan bo‘lishishdi.Turizm qo‘mitasi raisi Umid Shadiyev esa davlat rahbari tomonidan belgilab berilgan ustuvor vazifalar, shu jumladan, turizm infratuzilmasini rivojlantirish, rekreatsiya zonalarini tashkil etish va sohadagi mavjud muammolarni hal etish bo‘yicha ko‘rilayotgan chora-tadbirlarga to‘xtaldi. Shuningdek, joylashtirish vositalari va modulli mehmonxonalar uchun ajratilayotgan subsidiyalar to‘g‘risida ham ma’lumot berildi. Bu subsidiyalar turizm sohasini rivojlantirishga qaratilgan davlat siyosatining muhim bir qismi bo‘lib, sohadagi infratuzilmaning yaxshilanishiga va yangi investitsiyalar tartibini tashkil etishga yordam beradi.Bundan tashqari, seminarda davlat va xususiy sektor o‘rtasidagi hamkorlikni mustahkamlash, turizm infratuzilmasini rivojlantirishdagi yangi tendensiyalar muhokama qilindi. Turizmning ekologik, iqtisodiy va ijtimoiy jihatlardan barqaror rivojlanishini ta’minlash uchun kompleks choralar ishlab chiqish muhimligi ta’kidlandi.Tadbir ishtirokchilari Toshkent viloyatining turistik imkoniyatlari bilan yaqindan tanishish uchun Bo‘stonliq tumaniga borishi ko‘zda tutilgan.Ta’kidlash joizki, seminar natijalari O‘zbekiston turizm sohasining global bozordagi raqobatbardoshligini mustahkamlash va ekoturizm, etnoturizm, ekstremal turizm kabi yo‘nalishlarni yanada rivojlantirish hamda mahalliy aholi uchun yangi ish o‘rinlarini yaratishga xizmat qilishi kutilmoqda."
Jamiyat,IHT Isroilning Suriyaga qarashli hududlarni ishg‘ol qilgani va infratuzilma obyektlariga zarbalar berganini keskin qoraladi,,"Islom hamkorlik tashkiloti (IHT) Isroilning Suriyaga qarashli hududlarni ishg‘ol qilgani va infratuzilma obyektlariga zarbalar berganini keskin qoraladi.Joriy yil 8-dekabr kuni Suriyada Bashar Asad hokimiyati qulab, o‘zi Moskvaga qochganidan keyin Isroil qo‘shini Jo‘lon tepaligidagi qurolsizlantirilgan zonani kesib o‘tib Suriya hududiga bostirib kirdi. Strategik ahamiyatga ega Ash-Shayx tog‘ini egalladi va Quneytra muzofotidagi qishloqlarda kommendantlik soati joriy qildi.IHTga ko‘ra, Isroil bu harakatlari bilan BMT rezolyutsiyalari va xalqaro huquqni jiddiy ravishda buzdi.Ta’kidlanishicha, Suriyaning suvereniteti va hududiy yaxlitligi hurmat qilinishi va barqarorlik saqlanishi lozim.""IHT bosh kotibiyati Suriya xalqini qo‘llab-quvvatlaydi va uning siyosiy tanlovini hurmat qiladi. Biz mamlakatdagi barcha siyosiy partiyalarni Suriya xalqi manfaatlarini himoya qilish borasida mas’uliyatni tan olishga chaqiramiz. Siyosiy partiyalarni hukumatning o‘tish davri tinch va xavfsiz sharoitda, Suriya Arab Respublikasining hududiy yaxlitligi va institutlari faoliyati kafolatlangan tarzda kechishiga da’vat etamiz"", – deyiladi xalqaro tashkilot bayonotida."
Jamiyat,Markaziy Osiyoda odam savdosi ko‘rsatkichlari pasaymayapti – BMT,,"Dunyo bo‘ylab odam savdosi qurbonlari soni COVID-19 pandemiyasi davrida vaqtinchalik pasayishdan keyin yana ortib bormoqda. Bu haqda Birlashgan Millatlar Tashkilotining Narkotiklar va jinoyatchilik bo‘yicha boshqarmasi (UNODC) hisobotida aytiladi.156 mamlakat ma’lumotlarini o‘z ichiga olgan yangi hisobot xavotirli tendensiyalarni ta’kidlaydi. Unga ko‘ra, 2019-2022 yillar davomida qurbonlar soni 25 foizga oshgan.Ta’kidlanishicha, asosiy sabablar qashshoqlik, qurolli to‘qnashuvlar va iqlim inqirozi bo‘lib, odamlarni jinoyatchilar qarshisida zaif holga keltirgan. Ayniqsa, bolalarni ekspluatatsiya qilish va majburiy mehnatga jalb qilish holatlari ko‘paygani e’tiborga molik.«Jinoyatchilar tobora ko‘proq odamlarni majburiy mehnatga, jumladan, murakkab onlayn firibgarlik va kiberjinoyatlarga jalb qilmoqda. Ayni paytda ayollar va qizlar jinsiy ekspluatatsiya va gender asosidagi zo‘ravonlik tahdidiga duch kelmoqda», dedi BMT Narkotiklar va jinoyatchilik bo‘yicha boshqarmasi ijrochi direktori Gada Vali.Jinoiy tarmoqlar tepasida turganlarni javobgarlikka tortish, qurbonlarni qutqarish va jabrlanganlarga yordam ko‘rsatish bo‘yicha mamlakatlar o‘rtasidagi sa’y-harakatlarni muvofiqlashtirish uchun ta’qiblarni kuchaytirish kerak, deb qo‘shimcha qildi u.UNODC ma’lumotlariga ko‘ra, 2022 yilda odam savdosiga yo‘liqqan bolalar soni 2019 yilga nisbatan 31 foizga, qizlar o‘rtasida esa 38 foizga oshgan.«Qayerda ota-onasidan ajralgan yoki kattalar nazoratisiz qolgan bolalar ko‘p bo‘lsa, o‘g‘il bolalar odam savdosi bilan shug‘ullanuvchilar qo‘liga tushib qolish ehtimoli ko‘proq», deyiladi hisobotda.Yuqori daromadli mamlakatlarda ham bolalar savdosi kuchaymoqda, ko‘pincha qizlar jinsiy ekspluatatsiyaga uchrayapti. Tadqiqot shuni ko‘rsatdiki, ayollar va qizlar butun dunyo bo‘ylab aniqlangan qurbonlarning aksariyatini yoki 61 foizini tashkil etadi. Qizlarning aksariyati - 60 foizi - jinsiy ekspluatatsiya qilish uchun odam savdogarlari tomonidan o‘z tarmoqlariga jalb qilingan.O‘g‘il bolalarning 45 foizi majburiy mehnatga jalb qilingan bo‘lsa, 47 foizi boshqa ekspluatatsiya, jumladan, jinoiy faoliyat va tilanchilik bilan shug‘ullanadi.Jinoiy faoliyatga jalb qilish maqsadida odam savdosi, shu jumladan onlayn firibgarlik ekspluatatsiyaning aniqlangan turlari orasida uchinchi o‘rinni egalladi. Bu ko‘rsatkich 2016 yildagi bir foizdan 2022 yilda sakkiz foizga oshgan.Hisobot shuni ko‘rsatadiki, odam savdosi dinamikasi mintaqalar bo‘yicha farqlanadi.Shimoliy Amerika, G‘arbiy Yevropa va Sahroi Kabirdan janubiy Afrikadagi mamlakatlarda aniqlangan holatlar sezilarli darajada oshgan bo‘lsa-da, Janubiy Amerika, Sharqiy Yevropa va Markaziy Osiyo kabi mintaqalar hali ham pandemiyadan oldingi darajadan past emas."
Jamiyat,Qo‘shtepa kanali qurilishining ikkinchi bosqichida 81% ish yakunlandi,,"Qo‘shtepa kanali ikkinchi bosqichining 81 foizi va ushbu kanal to‘g‘oni qurilishining 67 foizi yakunlandi. Bu haqda Afg‘oniston Milliy taraqqiyot kompaniyasi ma’lum qildi.Bu katta irrigatsion loyiha Amudaryo suvini Afg‘onistonning ayrim hududlariga olib o‘tish uchun amalga oshirilmoqda va bu Markaziy Osiyo mamlakatlari orasida xavotirlarga sabab bo‘lmoqda.Qobuldagi IRNA muxbirining xabariga ko‘ra, Afg‘onistonning Milliy taraqqiyot kompaniyasi mas’ullari bir necha kun avval rasmiy bayonot berib, Qo‘shtepa kanali ikkinchi bosqichidagi ishlar 81 foizga yakunlanganini va kanalning bosh to‘g‘oni qurilishida 67 foiz progressga erishilganini ma’lum qildi.Bayonotga ko‘ra, kanal ustida to‘rtta ko‘prik qurilishi davom etmoqda va kelgusida Qo‘shtepa kanali yo‘nalishida yana boshqa ko‘priklar ham quriladi. Qo‘shtepa kanali birinchi bosqichi yakunlangandan so‘ng, uning ikkinchi bosqichi Balx viloyatining Davlatobod tumanida boshlanib, Faryob viloyatining Andxo‘y tumanigacha 128 kilometr uzunlikdagi hududda jadal amalga oshirilmoqda.Amudaryo, yoki Jayxun, Markaziy Osiyoning eng suvli daryosi bo‘lib, uning manbai Pomir tog‘laridan boshlanadi. Daryo Afg‘onistonning Tojikiston, O‘zbekiston va Turkmaniston chegaralari bo‘ylab taxminan 1126 kilometr uzunlikda oqadi. Garchi daryoning asosiy oqimi Orol dengiziga yo‘naltirilgan bo‘lsa-da, suvning barchasi yo‘ldagi qishloq xo‘jaligi kanallari orqali iste’mol qilib yuborilmoqda.2021 yilda Afg‘onistonda “Tolibon” muvaqqat hukumati ish boshlaganidan so‘ng, daryoning sezilarli qismini mamlakat ichkarisiga olib o‘tish maqsadida Balxdan Faryobgacha 300 kilometr uzunlikda va 15 metr kenglikda katta suv kanali qurishga qaror qilindi. Ular bu tashabbusni qishloq xo‘jaligi va oziq-ovqat sanoatini rivojlantirish maqsadida 2022 yil aprel oyida Balx viloyatida ishlarni boshlaganini va uni 5 yil ichida yakunlashni rejalashtirayotganini e’lon qildi."
Jamiyat,Bill Geyts milliarder bo‘lishda yordam bergan bolaligidagi odati haqida aytib berdi,,"Geytsning aytishicha, aynan bolaligida do‘stlari bilan sayr qilib, tashqi dunyoni kashf etishga, xonasida soatlab kitob o‘qish va chuqur mulohaza yuritishga sarflagan vaqtlari unga 3,26 trillion dollarlik kompaniyani tashkil etishda yordam bergan, deb yozadi CNBC.“Sal bezovta bo‘lsam yoki zeriksam yoxud yomon xulq-atvorim tufayli muammolarga duch kelsam, xonamga qamalib kitoblarga yoki g‘oyalarga sho‘ng‘ib ketardim, ko‘pincha soatlab tanaffus qilmasdim. Bekorchilikni chuqur mulohaza va o‘rganishga aylantirish qobiliyati shaxsiyatimning asosiy qismiga aylangan”, — deydi u. “Bular keyingi muvaffaqiyatimda ham hal qiluvchi rol o‘ynadi”.Geyts o‘z blogida Nyu York universiteti ijtimoiy psixologi Jonatan Haydning “Tashvishli avlod” kitobini tavsiya etgan. Haydning fikricha, smartfonlar va ijtimoiy tarmoqlarning keng tarqalishi yoshlar orasida hozirgi ruhiy salomatlik inqiroziga, shuningdek, Z avlod vakillarida yolg‘izlik va tushkunlik darajasining oshishiga sezilarli ta’sir ko‘rsatmoqda.Geytsning so‘zlariga ko‘ra, uning bolaligi ijodiy fikrlashga ilhomlantiradigan o‘yinlarga asoslangan, bunday o‘yinlarning foydasini tadqiqotlar tasdiqlagan. Hozirgi bolalar esa telefonlarga mukkasidan ketgan.“Diqqatni jamlash mushaklarga o‘xshaydi, doimiy chalg‘ishlar va ijtimoiy tarmoqlarga o‘rganib qolish uning rivojlanishini juda qiyinlashtiradi”, — deydi Geyts.Butun faoliyati davomida milliarder o‘z muvaffaqiyatini ko‘pincha kitob o‘qish va yolg‘iz qolish odati bilan bog‘lab kelgan.1990 yillarda Microsoft bosh direktori juda ko‘p kitob va texnik hujjatlarni olib, xilvat joydagi uyda yolg‘iz vaqt o‘tkazgan hamda buni “Mulohaza haftaligi” deb atagan. Bu davrlar mobaynida Geyts o‘zini “uzluksiz diqqat-eʼtibor”ga bag‘ishlagan. U hatto elektron pochtasini tekshirmasdi — buni “hech qanday chalg‘ishlarsiz kelajak haqida o‘qish, fikr yuritish va yozish” imkoniyati bilan izohlagan.Geytsning bir necha haftalik chuqur e’tibori Microsoft kompaniyasining Internet Explorer brauzerini yaratish kabi ulkan g‘oyalarni rivojlantirgan. Shu bilan birga, Geyts o‘zi va Microsoft tomonidan ommalashtirilgan texnologiyalar hozir odamlarning bunday innovatsiyalar uchun zarur bo‘lgan chuqur fikrlashiga to‘sqinlik qilishi mumkinligini aytdi.“Biz hamkasblarimiz, turmush o‘rtog‘imiz, farzandlarimiz, uy hayvonlari va texnologiyalarga chalg‘imasdan, ongimizni jamlashga imkon beradigan muhit yaratishimiz zarur. Aks holda, hech qachon muhim vazifalarga diqqat qarata olmaymiz”, — deb ta’kidlaydi samaradorlik bo‘yicha mutaxassis Lora Stek.Bill Geyts Microsoft hammuassisi bo‘lish uchun kollejni tark etgan paytlarida, milliarder bo‘lishini xayoliga ham keltirmagan. Biroq uning g‘ayrati va matonati hayratlanarli yutuqlarga olib keldi. Hozirgi kunda Geyts biologiya, fizika va iqlim o‘zgarishi fanlari bilan shug‘ullanmoqda."
Jamiyat,Viktor Orban Putin bilan telefon orqali gaplashdi,,"Bugun, 11 dekabr kuni Vengriya Bosh vaziri Viktor Orban Rossiya Prezidenti Vladimir Putin bilan telefon orqali muloqot qildi. Bu haqda Bosh vazir X ijtimoiy tarmog‘ida xabar berdi.“Bu Rossiya-Ukraina urushining eng xavfli haftalari. Biz o‘t ochishni to‘xtatish va tinchlik muzokaralarini qo‘llab-quvvatlash uchun barcha mumkin bo‘lgan diplomatik choralarni ko‘ryapmiz”, deya yozgan Orban ijtimoiy tarmoqdagi sahifasida.O‘z navbatida, Kreml matbuot xizmati Vengriya tomonining tashabbusi bilan Vladimir Putin va Orban o‘rtasida telefon muloqoti bo‘lib o‘tganini tasdiqlagan.Bir soat davom etgan suhbatning asosiy mavzusi Ukraina masalalari bo‘yicha fikr almashishdan iborat bo‘lgan. Viktor Orban inqirozni siyosiy va diplomatik yo‘l bilan hal qilish yo‘llarini birgalikda izlashga ko‘maklashishdan manfaatdorligini bildirgan.O‘z navbatida, Vladimir Putin Ukraina atrofidagi vaziyatning hozirgi holati va Kiyev rejimining mojaroni tinch yo‘l bilan hal qilish masalasini istisno etayotgan buzg‘unchi chizig‘iga fundamental baho bergan.Qayd etilishicha, suhbat davomida Suriyadagi so‘nggi voqealar kontekstida Yaqin Sharq mintaqasidagi keskin vaziyat ham muhokama qilingan."
Jamiyat,Bashar Asadga qochishga kim yordam bergani ma’lum bo‘ldi,,"Bloomberg agentligi ismi oshkor etilmagan bir qancha manbalarga  asoslanib Suriya prezidentiga qochishda kim yordam berganini aytdi.Aksilhukumat jangarilari Damashqqa yaqinlashar ekan, Rossiya Suriya prezidenti Bashar Asad va uning oilasiga ""zudlik bilan"" ketishga rozi bo‘lsa, ""xavfsiz evakuatsiya"" qilishni taklif qilganini xabar qildi.Agentlik suhbatdoshlariga ko‘ra, Rossiya razvedkasi unga Suriyani tark etishga yordam bergan.Bloomberg agentligining ikki manbasi Bashar Asad Suriyadagi Rossiya havo bazasi orqali olib chiqilganini da’vo qilmoqda. Materialda aytilishicha, u bortda bo‘lgan samolyotning transponderi kuzatuvdan qochish uchun o‘chirilgan. Agentlikning uch nafar anonim suhbatdoshiga ko‘ra, Rossiya sobiq prezidentni ""qurolli guruhlarga qarshi kurashda yutqazishiga"" ishontirgan.Rossiya Tashqi ishlar vazirligi vakili Mariya Zaxarova brifingda Rossiyaning Bashar Asadni evakuatsiya qilishdagi yordami haqidagi savolga o‘ta rasmiy javob qaytargan va tafsilotlarni ochiqlamadi.8-dekabr kuni Suriyada keng ko‘lamli hujum boshlagan guruhlar koalitsiyasi hokimiyatni qo‘lga kiritgani va Bashar al-Assad qochib ketganini e’lon qildi. Aytilishicha, u Damashqdan havoga ko‘tarilgan va bortida bo‘lgan deb taxmin qilingan samolyot radarlardan g‘oyib bo‘lgan. Bir muncha vaqt o‘tgach, Rossiya TIV Suriyani 2000-yildan buyon boshqarib kelgan Bashar Asad hokimiyatni tinch yo‘l bilan topshirish bo‘yicha ko‘rsatmalar berib, prezidentlik lavozimini tark etishga qaror qilgani va mamlakatni tark etgani haqida xabar berdi."
Jamiyat,“Tolibon”ning qochqinlar bo‘yicha vaziri Kobulda sodir bo‘lgan portlashda halok bo‘ldi,,"“Tolibon” hukumatidagi qochoqlar ishlari bo‘yicha vazir Halil Ur-Rahmon Haqqoniy Kobulda sodir bo‘lgan portlashda halok bo‘ldi, deb xabar berdi Al Jazeera manbalarga tayanib.Mahalliy OAVning xabar berishicha, 11-dekabr kungi sodir bo‘lgan mazkur portlash  yana besh kishining hayotiga zomin bo‘lgan.“Tolibon vakili qotillikni tasdiqladi”, deb xabar berdi Reuters axborot agentligi.Afg‘oniston IIV rasmiylarining Associated Press’ga ma’lum qilishicha, portlash xudkush terrorchi tomonidan uyushtirilgan. Hukumatdagi manbaga ko‘ra, portlash Kobuldagi Qochoqlar vazirligi binosida sodir bo‘lgan.“Tolibon” 2021-yilning avgust oyida Afg‘onistonda hokimiyatni qo‘lga olganidan keyin Halil Haqqoniy o‘sha yilning sentyabrida qochoqlar bo‘yicha vazir etib tayinlangan edi. Haqqoniy – “Tolibon”ga aloqador “Haqqoniy tarmog‘i” guruhi rahbari Sirojiddin Haqqoniyning jiyani.2011-yil fevralda AQSH Adliya vazirligi Haqqoniyni maxsus ahamiyatga ega global terrorchi sifatida e’tirof etdi va uning qo‘lga olinishi uchun 5 million dollar miqdorida mukofot e’lon qildi."
