Category,Title,Description,Full Text
Dunyoda,O‘zbekiston JSTga a’zo bo‘lish jarayonini 2026-yilgacha yakunlash uchun muzokaralarni tezlashtiradi,,"O‘zbekiston Jahon savdo tashkilotiga a’zo bo‘lish jarayonini 2026-yilgacha yakunlash uchun tashkilotga a’zo mamlakatlar bilan muzokaralarni tezlashtirish niyatida, deya xabar qildi JST matbuot xizmati.5−6-dekabr kunlari Jenevada bo‘lib o‘tgan O‘zbekistonning JSTga a’zo bo‘lishi bo‘yicha ishchi guruhining 9-yig‘ilishida O‘zbekiston bosh vaziri o‘rinbosari Jamshid Xodjayev boshchiligidagi delegatsiya hamda O‘zbekiston prezidentining JST masalalari bo‘yicha maxsus vakili, bosh muzokarachi Azizbek Urunov, shuningdek, boshqa rahbarlar, jumladan, iqtisodiyot va moliya vaziri o‘rinbosari Ahadbek Haydarov ishtirok etdi. Turli vazirlik va idoralar vakillari muhokamalarga Toshkentdan turib, onlayn tarzda qo‘shildi.Bosh vazir o‘rinbosari o‘zining kirish so‘zida O‘zbekiston uchun JSTga a’zo bo‘lish jarayoni “nafaqat texnik masala, balki kengroq ichki islohotlar uchun kuchli katalizator” ekanini ta’kidladi. Shuningdek, u 2024-yil may oyida bo‘lib o‘tgan ishchi guruhning 8-yig‘ilishida O‘zbekistonning JSTga a’zo bo‘lish jarayonini 2026-yilgacha yakunlash bo‘yicha e’lon qilingan katta maqsadni tasdiqladi.“Bu maqsad nafaqat xalqaro hamkorlarimiz uchun bayonot, balki barcha manfaatdor tomonlar va O‘zbekistonning biznes hamjamiyati uchun aniq signal bo‘ldi. Bu mamlakatimizning JSTga a’zo bo‘lishi muqarrarligini ko‘rsatdi va mahalliy manfaatdor tomonlarga amalga oshirilayotgan islohotlarga moslashish va jahon savdo tizimiga integratsiyalashuv bilan bog‘liq yangi chaqiriqlarga tayyorgarlik ko‘rish uchun zarur vaqt berdi”, — dedi Xodjayev.Bosh vazir o‘rinbosari O‘zbekiston “JSTga a’zo bo‘lish bo‘yicha barqaror yo‘nalishni saqlab qolgan holda, ulkan islohotlarni” davom ettirish niyatida ekanini ta’kidladi. Kelgusi yilda mamlakat qolgan muzokaralarni hamda o‘zining huquqiy va me’yoriy bazasini JST kelishuvlari bilan uyg‘unlashtirishni yakunlash bo‘yicha harakatlarini kuchaytiradi.“Biz 2026-yilga borib O‘zbekiston nafaqat JSTning to‘laqonli a’zosi bo‘lishi, balki iqtisodiy barqarorlik va inklyuzivlikka hissa qo‘shgan holda ko‘p tomonlama savdo tizimiga muvaffaqiyatli integratsiya namunasi bo‘lishi uchun harakat qilamiz”, — deya qo‘shimcha qildi u.Bosh muzokarachi Azizbek Urunov ikki tomonlama muzokaralarda sezilarli siljish kuzatilayotganini qayd etdi. Ishchi guruhning 8-yig‘ilishidan buyon O‘zbekiston JSTga a’zo to‘qqizta davlat bilan muzokaralarni muvaffaqiyatli yakunladi va yakunlangan ikki tomonlama muzokaralarning umumiy soni 22 taga yetdi.“Bu barcha ishtirokchi tomonlarning ishiga sodiqligi va qattiq mehnatining dalolatidir. Mazkur kelishuvlar O‘zbekistonning JSTga a’zo bo‘lish jarayonini muvaffaqiyatli yakunlash uchun mustahkam asos bo‘lib xizmat qilishiga ishonchimiz komil”, — dedi u.JST bosh direktori o‘rinbosari Syanchen Chjan so‘nggi yig‘ilishdan keyingi ijobiy o‘zgarishlarni, ayniqsa, O‘zbekistonda amalga oshirilayotgan islohotlarni olqishladi. U O‘zbekiston prezidentining 3-iyundagi mamlakatning ayrim qonunlari va chora-tadbirlarini JST qoidalariga muvofiqlashtirishni nazarda tutuvchi PF-85-sonli farmonini qayd etib o‘tdi, bu hujjat “tashkilot a’zolarining xavotirlariga to‘g‘ridan-to‘g‘ri javob bo‘lganини” aytdi.“Ushbu farmon islohotlarni jadallashtirish uchun katalizator bo‘ldi va uni amalga oshirish davom etayotganidan mamnunman. Ishonchim komilki, bu sa’y-harakatlar Jahon savdo tashkilotiga a’zo bo‘lish maqsadiga erishish uchun amalga oshirilayotgan islohotlarni jadallashtirish zarur, deya hisoblovchi prezident Shavkat Mirziyoyevning qarashlarini aks ettiradi. Iyun oyi boshida Toshkentga tashrif buyurgan JST bosh direktori Ngozi Okonjo-Iveala bu jarayonga katta qiziqish bildirishda davom etmoqda”, — deya qo‘shimcha qildi u.Ishchi guruh raisi, Koreya Respublikasi elchisi Yun Son Dok ishchi guruh yig‘ilishlari orasidagi vaqtda davomida “tezkor, uzluksiz va texnik yo‘naltirilgan” ish olib borilayotganini ta’kidlab o‘tdi. Uning fikricha, bu sur’at ham ikki tomonlama, ham ko‘p tomonlama masalalarda erishilgan sezilarli yutuqlarga asoslanadi. Shuningdek, u prezident Shavkat Mirziyoyevning a’zolik jarayoniga dinamika qo‘shishdagi bevosita ishtirokini alohida qayd etib o‘tdi.Elchi Yun guruh a’zolariga va O‘zbekistonga taraqqiyotga erishish, ayniqsa, mamlakatning tashkilotga a’zo bo‘lish jarayonini yakunlashi uchun kelgusi oylarda amalga oshirishi lozim bo‘lgan zaruriy choralarni tushunish borasidagi konstruktiv hamkorlik uchun minnatdorchilik bildirdi.So‘ng esa u O‘zbekiston va ishchi guruh a’zolarini 2025-yilda sezilarli yutuqlarga erishish uchun keyingi yil bahorida chaqirilishi mumkin bo‘lgan navbatdagi yig‘ilishgacha o‘zaro hamkorlikni kuchaytirishga chaqirdi."
Dunyoda,Bolalar ombudsmaniga yolg'iz ona nogironlik nafaqasi kredit qarzdorlik uchun yechib olingani yuzasidan murojaat qildi,,"Bolalar ombudsmaniga Toshkent viloyati Boʻka tumanida yashovchi fuqaro X.A (ayol) ning murojaati kelib tushdi.Murojaatda fuqaro X.A 2 nafar voyaga yetmagan farzandi borligi, 2020-yilda turmush oʻrtogʻi T.B ning vafotidan soʻng bankda oʻz nomiga plastik karta ochilganligi, lekin mazkur kartaga yoʻnaltirilgan ijtimoiy va nogironlik nafaqalari bank tomonidan unda mavjud bo’lgan ipoteka krediti toʻlovlarini qoplash uchun yechib olinganini bildirgan va farzandlarining ijtimoiy taʼminotga oid huquqlarini tiklanishida amaliy yordam soʻragan.Mazkur holat Bolalar ombudsmani soʻrovi asosida bank masʼullari tomonidan oʻrganildi. X.A. ning bankdagi ijtimoiy toʻlov mablagʻlari kelib tushadigan hisob raqamidan kredit qarzdorlik uchun yechib olingan pullar Qonun hujjatlariga muvofiq ravishda qaytarilib, masala ijobiy hal qilindi."
Dunyoda,"Markaziy bank asosiy stavkani yillik 13,5 foiz darajasida o‘zgarishsiz qoldirdi",,"So‘nggi oylarda iqtisodiyotda yuqori talab va narxlarga oshiruvchi bosimlarning saqlanib qolayotganligi fonida inflyatsiya darajasining prognozga nisbatan sekinroq pasayishi va inflyatsion kutilmalarning yuqori shakllanayotganligi kuzatilmoqda. Joriy yil yakunida umumiy inflyatsiya prognoz koridorining yuqori chegaralarida bo‘lishi kutilmoqda.   Inflyatsion jarayonlarni va kutilmalarni hamda o‘rta muddatli istiqbolda inflyatsiya darajasini 5 foizlik targetigacha pasaytirishga zamin yaratish maqsadida pul-kredit sharoitlarining qatʼiyligi joriy darajada saqlab qolindi.So‘nggi ikki oyda yillik inflyatsiya darajasi biroz pasayib, noyabr oyi yakunida 10 foizni tashkil etdi. Inflyatsiyaning pasayishi, asosan, oziq-ovqat mahsulotlari narxlarining barqarorlashuvi hisobiga yuzaga keldi. Iqtisodiyotda shakllanayotgan yuqori isteʼmol va investitsion faollik yalpi talabni qo‘llab-quvvatlashi hisobiga xizmatlar va nooziq-ovqat tovarlari narxlarida o‘sish xatarlari saqlanib qolmoqda.Aholining birlamchi ehtiyojlari doirasidagi ayrim xarajatlarning o‘zgarishi va ob-havo sovushi bilan energiya narxlari erkinlashtirilishining ikkilamchi taʼsirlari yuzaga chiqishi iqtisodiyot subyektlarining inflyatsion kutilmalarida ham namoyon bo‘lmoqda. Noyabr oyida aholi va tadbirkorlarning inflyatsion kutilmalari mos ravishda 13,7 va 12,7 foizgacha tezlashdi.So‘nggi to‘rt oy davomida bazaviy inflyatsiyaning 7,0 foiz atrofida sezilarli o‘zgarishsiz shakllanayotgani, nooziq-ovqat tovarlari va xizmatlar bazaviy inflyatsiyasining nisbatan yuqori darajalari hamda chakana savdo va xizmatlar sohasida tushumlar hajmlarining oshib borayotgani iqtisodiyotda talab omillari taʼsirining saqlanib qolayotganligini ko‘rsatmoqda.Shuningdek, yalpi talabning barqaror o‘sish surʼatlari va mehnat bozoridagi faollik mavjud inflyatsion bosimlarning uzoqroq muddat saqlanib qolishiga ishora bermoqda. Iqtisodiyotda ish haqi va transchegaraviy pul o‘tkazmalari hajmining oshib borayotgani aholi daromadlarini real hisobda oshirib, yuqori investitsion faollik sharoitida kelgusi oylarda ham yalpi talabni qo‘llab-quvvatlashga xizmat qiladi.Natijada, yalpi ichki mahsulotning o‘sishi 2024 yilning ikkinchi yarmida ham barqaror tendensiyalarni namoyon etib, yil yakunida 6-6,5 foiz atrofida shakllanishi kutilmoqda.Aholi real daromadlarining oshishi sharoitida iqtisodiyotdagi inflyatsion jarayonlarni samarali jilovlash yalpi talab va taklif orasidagi muvozanatni taʼminlashni,
bu esa, o‘z navbatida, pul-kredit sharoitlari qatʼiyligini joriy darajada saqlab qolishni taqozo etmoqda.Pul bozoridagi foiz stavkalari va davlat qimmatli qog‘ozlari daromadliligi darajalari pul-kredit sharoitlari nisbatan qatʼiy darajada shakllanayotganini ko‘rsatmoqda. Bank tizimidagi yuqori real foiz stavkalari aholining jamg‘arishga bo‘lgan moyilligini oshirmoqda. Kreditlash surʼatlarining maqbul darajada o‘sishi va depozitlar o‘sishining yuqori surʼatlari umumiy talabni muvozanatlashtirib, inflyatsiyaga monetar omillar taʼsirini kamaytirishi kutilmoqda. Yuqoridagi omillarni hisobga olgan holda o‘rta muddatli narxlar barqarorligini taʼminlash maqsadidan kelib chiqib, Markaziy bank boshqaruvi asosiy stavkani yillik 13,5 foiz darajasida o‘zgarishsiz saqlab qolish to‘g‘risida qaror qabul qildi.O‘rta muddatli istiqbolda inflyatsiyaning 5 foizlik targetigacha barqaror pasayishiga erishish uchun pul-kredit sharoitlarini yetarlicha qatʼiy darajada shakllanishi taʼminlab boriladi. Bunda, iqtisodiyotdagi talab va taklif mutanosibligi, inflyatsion kutilmalar va tarkibiy islohotlar surʼatlariga alohida eʼtibor qaratiladi.Iqtisodiyotdagi joriy yuqori talab va narxlarga oshiruvchi bosimlar kelgusi choraklarda kuchayishi bo‘yicha ehtimollar va asoslar yuzaga kelgan taqdirda asosiy stavka oshirish tomonga qayta ko‘rib chiqilishi mumkin.Markaziy bank boshqaruvining asosiy stavkani ko‘rib chiqish bo‘yicha navbatdagi yig‘ilishi 2025-yil 23 yanvarga belgilangan."
Dunyoda,Bolalarda xavfli o‘sma kasalliklar rivojlanayotganini qanday bilish mumkin?,,"Saraton — jiddiy xastalik. So‘nggi paytlarda global iqlim o‘zgarishi, oziq-ovqat va ichimlik suvi tarkibida sunʼiy qo‘shimchalarning ko‘payishi hamda yashash hududlarida kanserogen moddalarning tarqalishi tufayli bu kasallik nafaqat katta yoshli insonlar, balki bolalar orasida ham ko‘p uchramoqda.Mutaxassislar fikricha, xastalik profilaktikasiga oid tadbirlarni samarali tashkil etish va uni erta bosqichlarda aniqlash orqali minglab bemorlarni sog‘lom hayotga qaytarish mumkin.Xo‘sh, bunda nimalarga eʼtibor qaratish kerak? Ayni paytda bolalar orasida qanday onkologik kasalliklar ko‘p uchrayapti?Shu kabi savollarga Sog‘liqni saqlash vazirligi bolalar bosh onkologi, tibbiyot fanlari nomzodi Tojiddin Mustafoyevdan javob oldik.— Saraton o‘lim xavfi yuqori bo‘lgan xastaliklar ro‘yxatida yetakchi o‘rinda turadi, — deydi mutaxassis. — Butun dunyoda bo‘lgani kabi yurtimizda ham bunday tashxis qo‘yilgan bemor o‘g‘il-qizlar soni kam emas.Shu bois bugun mamlakatimizda saratonni o‘z vaqtida aniqlash va to‘g‘ri tashxis qo‘yish, sohaga zamonaviy jarrohlik amaliyotlarini keng tatbiq etish, bu orqali bemorlar salomatligini yaxshilashga jiddiy eʼtibor qaratilyapti.Aytish kerak, hozir bolalar o‘rtasida uchraydigan onkologik kasalliklar ichida gemablastozlar qariyb qirq foizni tashkil etadi. Shuningdek, markaziy asab tizimi o‘smalari, neyroblastomalar, buyrak, suyak, yumshoq to‘qimalar, quloq, tomoq, burun, jigar va jinsiy aʼzolar xavfli o‘smalari uchraydi.— Bunday kasalliklar kelib chiqishining asosiy sabablari nimada va uning oldini olish uchun qanday jihatlarga eʼtibor qaratish lozim?— Bolalarda onkologik kasalliklar yuzaga kelishida, eng avvalo, embrional omillar asosiy o‘rin egallaydi. Shu bois homiladorlik davrida ona o‘z salomatligiga jiddiy eʼtibor qaratishi lozim. Qolaversa, global iqlim o‘zgarishi, oziq-ovqat sifati ham bunda asosiy rol o‘ynaydi.O‘g‘il-qizlarda xavfli o‘sma kasalliklarining oldini olish uchun, birinchi navbatda, ota-onalar har tomonlama sog‘lom va zararli illatlardan xoli bo‘lishi, shuningdek ekologik muhit musaffoligi juda muhim hisoblanadi.— Bolada xavfli o‘sma rivojlanayotganini qanday bilish mumkin?— Bunday o‘g‘il-qizlarda holsizlik, kamqonlik rivojlanadi. Tana harorati 37-37,5 gacha ko‘tariladi. Bundan tashqari, tana vazni kamayadi, periferik limfa tugunlari, jag‘osti, qo‘ltiqosti, bo‘yin, chovlarda limfa tugunlari kattalashadi.Ana shunday alomatlar kuzatilsa, bolani zudlik bilan onkolog ko‘rigiga yo‘llash kerak. Bugungi kunda hududlarimizdagi tibbiyot muassasalarida bolalarda onkologik kasalliklarni erta aniqlash va davolash bo‘yicha barcha sharoitlar yaratilgan.— Baʼzi bolalarda xalqimiz tilida nor, xol deyiladigan hosilalar bo‘ladi. Bular o‘g‘il-qizlar salomatligiga xavf tug‘dirmaydimi?— Nor tibbiyot tilida gemongioma deb ataladi. Bundan tashqari, bolalarda limfangiomalar, suyak osteomalari, yumshoq to‘qimalarda har xil xol ko‘rinishidagi hosilalar uchrab turadi. Bular xavfsiz o‘smalar hisoblanadi.Biroq baʼzilari xavfli turga aylanishi mumkin. Shu bois, farzandlar tanasidagi bunday hosilalarni ota-ona o‘z bilganicha bartaraf etishga urinishi, xollarni yulishga harakat qilish yoki har xil yog‘lar surib yo‘qotishga intilishi aslo mumkin emas.Chunki bu – og‘ir oqibatlarga olib kelishi mumkin. Agar bolaning badanida bunday hosilalar bo‘lsa, albatta, ularni tegishli mutaxassis ko‘rigidan o‘tkazib, shifokor tavsiyalariga amal qilish lozim."
Dunyoda,Tarbiyasi og‘ir 5000 nafar voyaga yetmagan o‘smirlar uchun 100 dan ortiq pedagogik-psixologik treninglar tashkil etildi,,"“Zo‘ravonlikka qarshi 16 kun faollik” turkum tadbir doirasida “Farovon oila” shiori ostida 14ta hududda maʼnaviy-maʼrifiy tadbirlar tashkil etilib, tadbirlarda jami 3500 ortiq aholi qamrab olindi. AOKAda Ijtimoiy himoya milliy agentligi rahbariyati ishtirokida o‘tkazilgan matbuot anjumanida ""Zo‘ravonlikka qarshi 16 kun faollik"" kampaniyasining natijalari, amalga oshirilgan ishlar haqida maʼlumot berildi.“Inson” ijtimoiy xizmatlari markazlari tomonidan vaqtincha boshpanalarida farzandlari bilan yotgan ayollar, mahallalarda notinch oilalar, tazyiq va zo‘ravonlikka uchragan ayollar farzandlari,shuningdek taʼlim muassasalari yosh qizlari uchun “BAXTLI BOLALIK” shiori ostida Art-terapiya usulida 200ga yaqin psixologik treninglari tashkil etilib, 8000 dan ortiq xotin-qizlar farzandlari qamrab olindi.Tarbiyasi og‘ir 5000 nafar voyaga yetmagan o‘smirlar uchun 100 dan ortiq pedagogik-psixologik treninglar tashkil etildi.“Inson” ijtimoiy xizmatlari markazlari tomonidan Taʼlim muasasalarida “Qizlarni oilaviy xayotga tayyorlashda nimalarga eʼtibor berish lozim?”, “Ibratli oila qanday bo‘lmog‘i kerak?” mavzularida 50 dan ortiq davra suhbatlari o‘tkazilib, 3750 nafar xotin-qizlar qamrab olindi.Jumladan, Ayollarni reabilitatsiya qilish va moslashtirish markazlari vaqtincha boshpanalarida 40 nafar ayollarni “Ishga marhamat” monomarkazlarga olib borish ish yoki tadbirkorlik qilishga yo‘naltirish sohasida ishlar amalga oshirilgan. Shuningdek, 2 ta hududda Mono markazlarga olib borgan holda seminar treninglar tashkil etilib, 52 nafar xotin-qizlar qamrab olindi.“Inson” ijtimoiy xizmatlari markazlari psixologlari hamda yuristlari bilan birgalikda “Zo‘ravonliksiz oila - farovon hayot sari” shiori ostida OTM talabalari o‘rtasida 100 dan ortiq ochiq muloqotlar, davra suhbatlari, uchrashuvlar tashkil etilib, 6000 dan ortiq talaba bilan qamrab olindi.“Zo‘ravonlikka qarshi 16 kun faollik” targ‘ibot tadbirlari doirasida xabardorlikni oshirish maqsadida Ijtimoiy himoya milliy agentligi Raqamli texnologiyalar vazirligi bilan hamkorlikda “102” qisqa raqami va “1146” ishonch telefoni bo‘yicha SMS xabarlar yuborildi. 1146 ishonch raqamiga murojaatlar soni noyabr oyida 2 baravarga oshib (oktyabr oyiga nisbatan) 4000 tani tashkil etdi.Ijtimoiy himoya milliy agentligi tomonidan tazyiq va zo‘ravonlikka uchragan xotin-qizlarga va ularning voyaga yetmagan farzandlariga Respublikamizda barcha hududlarda tashkil etilgan “Inson” markazlarida ijtimoiy, psixologik va huquqiy xizmatlar ko‘rsatiladi. Bundan tashqari zo‘ravonlikka uchragan xotin-qizlar “1146” Ishonch raqamiga qo‘ng‘iroq qilib kerakli yordam va maslahatlarni olishlari mumkin."
Dunyoda,"Surxondaryoda tadbirkor hokimlikdan 1,5 mlrd so‘m kompensatsiya undirdi",,"Surxondaryo viloyatida faoliyat yurituvchi ""Jasur ishlab chiqarish kombinati"" (nomi o‘zgartirilgan) MCHJ rahbari Sho‘rchi tuman hokimligidan kompensatsiya undirishda muamolarga duch kelib rosa sarson bo‘lgan.Aniqlanishicha, tadbirkorga tegishli 22 sotix yer uchastkasi va 351,5 kvadrat metrli binolar davlat ehtiyojlari uchun olib qo‘yilgan. Sho‘rchi tuman hokimining qaroriga asosan, tadbirkorning mulki buzilishi va yer uchastkasi hokimlik zaxira yer fondiga kiritilishi belgilangan. Biroq kompensatsiya to‘lovlari o‘z vaqtida amalga oshirilmagan.Tadbirkor sudga murojaat qilib, binolar uchun 383 mln so‘m kompensatsiya undirishga erishgan. Ammo yer uchastkasi uchun kompensatsiya masalasi ochiq qolavergan.Tadbirkorlik subyektlarining huquqlari va qonuniy manfaatlarini himoya qilish bo‘yicha vakil yordamida tadbirkor yana sudga arz qildi. 2024-yilda Denov tumanlararo iqtisodiy sudi tadbirkor foydasiga 1,2 mlrd so‘m miqdorida qo‘shimcha kompensatsiya to‘lanishi haqida qaror chiqardi."
Dunyoda,Тарбияси оғир 5000 нафар вояга етмаган ўсмирлар учун 100 дан ортиқ педагогик-психологик тренинглар ташкил этилди,,"“Зўравонликка қарши 16 кун фаоллик” туркум тадбир доирасида “Фаровон оила” шиори остида 14та ҳудудда маънавий-маърифий тадбирлар ташкил этилиб, тадбирларда жами 3500 ортиқ аҳоли қамраб олинди. АОКАда Ижтимоий ҳимоя миллий агентлиги раҳбарияти иштирокида ўтказилган матбуот анжуманида ""Зўравонликка қарши 16 кун фаоллик"" кампаниясининг натижалари, амалга оширилган ишлар ҳақида маълумот берилди.“Инсон” ижтимоий хизматлари марказлари томонидан вақтинча бошпаналарида фарзандлари билан ётган аёллар, маҳаллаларда нотинч оилалар, тазйиқ ва зўравонликка учраган аёллар фарзандлари,шунингдек таълим муассасалари ёш қизлари учун “БАХТЛИ БОЛАЛИК” шиори остида Арт-терапия усулида 200га яқин психологик тренинглари ташкил этилиб, 8000 дан ортиқ хотин-қизлар фарзандлари қамраб олинди.Тарбияси оғир 5000 нафар вояга етмаган ўсмирлар учун 100 дан ортиқ педагогик-психологик тренинглар ташкил этилди.“Инсон” ижтимоий хизматлари марказлари томонидан Таълим муасасаларида “Қизларни оилавий хаётга тайёрлашда нималарга эътибор бериш лозим?”, “Ибратли оила қандай бўлмоғи керак?” мавзуларида 50 дан ортиқ давра суҳбатлари ўтказилиб, 3750 нафар хотин-қизлар қамраб олинди.Жумладан, Аёлларни реабилитация қилиш ва мослаштириш марказлари вақтинча бошпаналарида 40 нафар аёлларни “Ишга марҳамат” мономарказларга олиб бориш иш ёки тадбиркорлик қилишга йўналтириш соҳасида ишлар амалга оширилган. Шунингдек, 2 та ҳудудда Моно марказларга олиб борган ҳолда семинар тренинглар ташкил этилиб, 52 нафар хотин-қизлар қамраб олинди.“Инсон” ижтимоий хизматлари марказлари психологлари ҳамда юристлари билан биргаликда “Зўравонликсиз оила - фаровон ҳаёт сари” шиори остида ОТМ талабалари ўртасида 100 дан ортиқ очиқ мулоқотлар, давра суҳбатлари, учрашувлар ташкил этилиб, 6000 дан ортиқ талаба билан қамраб олинди.“Зўравонликка қарши 16 кун фаоллик” тарғибот тадбирлари доирасида хабардорликни ошириш мақсадида Ижтимоий ҳимоя миллий агентлиги Рақамли технологиялар вазирлиги билан ҳамкорликда “102” қисқа рақами ва “1146” ишонч телефони бўйича СМС хабарлар юборилди. 1146 ишонч рақамига мурожаатлар сони ноябрь ойида 2 бараварга ошиб (октябрь ойига нисбатан) 4000 тани ташкил этди.Ижтимоий ҳимоя миллий агентлиги томонидан тазйиқ ва зўравонликка учраган хотин-қизларга ва уларнинг вояга етмаган фарзандларига Республикамизда барча ҳудудларда ташкил этилган “Инсон” марказларида ижтимоий, психологик ва ҳуқуқий хизматлар кўрсатилади. Бундан ташқари зўравонликка учраган хотин-қизлар “1146” Ишонч рақамига қўнғироқ қилиб керакли ёрдам ва маслаҳатларни олишлари мумкин."
Dunyoda,AQSh O'zbekiston za'faroni eksporti uchun berilgan ruxsatnomaning muddatini uzaytirdi,,"AQSh Oziq-ovqat mahsulotlari va dori vositalarini nazorat qilish boshqarmasi tomonidan ""BMB HOLDING""ning ""BMB Opera Zafferano"" korxonasiga za'faron mahsulotining AQShga eksport qilish imkoniyatini beradigan FDA ruxsatnomasi taqdim etilgan edi.""BMB HOLDING"" matbuot xizmati ma'lumotiga ko'ra, endilikda ushbu ruxsatnoma muddati uzaytirildi.Shuningdek, za'faron plantatsiyasida mahsulotni ekish, yetishtirish, agrotexnik tadbirlarni o'tkazish, terib olish, qayta ishlash va saqlash, qadoqlash jarayonlari to'liq o'rganib chiqilgandan so'ng ""BMB Shifo"" korxonasi ham mazkur hujjatga loyiq deb topildi. FDA (Food and Drug Administration) – AQShning oziq-ovqat, dori-darmon, tibbiy, kosmetika, biologik mahsulotlarning xavfsizligi va samaradorligini nazorat qiluvchi davlat agentligidir. Ushbu tashkilot mahsulotlarning inson sog'lig'iga zarar yetkazmasligini va belgilangan standartlarga mosligini ta'minlaydi. FDA ruxsatnomasi — mahsulotning AQSh bozorida qonuniy ravishda savdoga chiqarilishi uchun zarur bo'lgan asosiy hujjat hisoblanadi."
Dunyoda,AQSh ilk bor o‘rta masofali raketani muvaffaqiyatli tutib oldi,,"AQSh ilk bor havo bazasidagi o‘rta masofali ballistik raketani tutib olishga muvaffaq bo‘ldi, deya xabar bermoqda Deutsche Welle.Sinov paytida yangi AN/TPY-6 radari va vertikal uchirish tizimi bilan integratsiya qilingan Aegis Guam tizimi RTX Corp tomonidan ishlab chiqarilgan Standard Missile-3 Block IIA raketasini uchirdi. Pentagonga ko‘ra, ushbu raketa Andersen aviabazasi qirg‘oqlari yaqinida havodan uchirilgan o‘rta masofali ballistik raketani muvaffaqiyatli ushlab olgan.AQSh Guam orolining havo mudofaasini kuchaytirmoqdaAQSh Raketalarga qarshi mudofaa agentligi direktori Hit Kollins sinovlarni “ulkan guruh yutug‘i” deb atadi va ularning Guam uchun birgalikdagi kuzatuv arxitekturasi hamda havo hujumidan mudofaa va raketaga qarshi mudofaa integratsiyasining samaradorligini tekshirishdagi ahamiyatini qayd etdi.Bayonotda ta’kidlanganidek, muvaffaqiyatli sinovlar Pentagonning Guam mudofaasini raketa tahdidlaridan mustahkamlashga sodiqligidan dalolat beradi. Ular Guamning takomillashtirilgan havo hujumidan mudofaa va raketaga qarshi mudofaa tizimini yaratish bo‘yicha kengroq tashabbusning bir qismidir.AQShga tegishli, ammo uning tarkibiga kirmagan Guam AQShning eng g‘arbiy shtati — Gavayidan ko‘ra Xitoyga yaqinroq joylashgan strategik harbiy istehkom hisoblanadi.Reuters’ning aniqlik kiritishicha, “u mintaqada AQShning potensial dushmanlarini ushlab turishda muhim rol o‘ynaydi”.The Moscow Times nashriga ko‘ra, AQShda sinovlar Rossiya 21-noyabr kuni Dnepr shahriga o‘rta masofali “Oreshnik” ballistik raketasidan zarba berganidan ko‘p o‘tmay o‘tkazilgan. Putin ushbu hujumni Rossiya hududiga G‘arb raketalarining qo‘llanishiga javob deya izohlagan.AQSh Mudofaa vazirligi “Oreshnik”ni 2011-yilda sinovdan o‘tgan RS-26 “Rubej” qit’alararo ballistik raketasining o‘zgartirilgan versiyasi deb hisoblaydi. Buyuk Britaniya Mudofaa vazirligi ham xuddi shunday nuqtayi nazarga ega. Uning ta’kidlashicha, Rossiyada bunday raketalar cheklangan miqdorda mavjud."
Dunyoda,Avstraliyadagi laboratoriyadan 300 dan ortiq xavfli virus namunalari yo‘qoldi,,"Avstraliyadagi laboratoriyadan 300 dan ortiq xavfli virus namunalari yo‘qoldi. Bu haqda Kvinslend hukumatiga tayanib, Fox News xabar berdi.Ma’lum qilinishicha, xavfli infeksiyalar, shu jumladan, Xendra virusi va xantavirus solingan 323 ta flakon yo‘qolgan. Jurnalistlar yuqumli namunalar o‘g‘irlanganmi yoki yo‘q qilinganmi, noma’lumligini aytmoqda.Hukumat Avstraliyaning jamoat salomatligi departamenti Queensland Health’ga “bioxavfsizlik protokollarining katta tarixiy buzilishi” deb ta’riflangan holat bo‘yicha tergov boshlashni topshirgan.Bostondagi Shimoliy-Sharqiy universitetning sun’iy intellekt va hayot fanlari bo‘limi direktori, falsafa doktori Sem Skarpino namunalari yo‘qolgan bir nechta viruslar o‘limga olib kelishini tasdiqladi. Biroq ularning aksariyati odamdan odamga yuqmaydi, shu sababli epidemiya xavfi past.Fox News xabar berishicha, namunalar yo‘qolgan laboratoriya “tibbiy ahamiyatga ega bo‘lgan chivinlar va kanalar tashiydigan viruslar hamda patogenlarni tashxislash, kuzatish va o‘rganish xizmatlarini” taqdim etadi."
Dunyoda,O‘zbekiston milliy avtosport va karting federatsiyasi Xalqaro motosport federatsiyasi aʼzosi bo‘ldi,,"Ispaniyada o‘tgan Xalqaro motosport federatsiyasi(FIM)ning Bosh assambleyasida O‘zbekiston milliy avtosport va karting federatsiyasi FIM aʼzosi bo‘lgani eʼlon qilindi. Assambleyada ishtirok etgan 95 ta milliy federatsiya delegatlarining 98 foizi O‘zbekiston milliy avtosport va karting federatsiyasining FIM aʼzoligiga qabul qilish to‘g‘risidagi taklifni qo‘llab quvvatladi.FIM bosh kotib Aleks Toy motosport turlari bo‘yicha mamlakatimizda o‘tkazib kelinayotgan musobaqalar eʼtiborli ekanligini taʼkidlab, kelajakda xalqaro miqyosdagi musobaqalarni O‘zbekistonda tashkil etish imkoni kengayganini eʼtirof etdi."
